dataset name,amount of badness,task,base learner,macro_f1,auc_roc,minority_precision,minority_recall,minority_f1,majority_f1,train_time,inference_time
electricity,0.07,Task.SEMI_SUPERVISED,RF,0.8829840701868253,0.9558071046363038,0.8683958154707904,0.8614243123009985,0.8648825392216383,0.9010856011520121,1.6824441860429942,0.012780022202059626
electricity,0.08,Task.SEMI_SUPERVISED,DT,0.8935296636429777,0.9611052984447577,0.8748930050539725,0.8808153693917417,0.8778379496689771,0.9092213776169782,0.2503462926484644,0.0035363387316465376
electricity,0.08,Task.SEMI_SUPERVISED,RF,0.8829159765123562,0.9551619909920624,0.8654563255751354,0.8648425756418572,0.8651196709178581,0.9007122821068542,1.7017909795045854,0.013455479824915528
electricity,0.09,Task.SEMI_SUPERVISED,DT,0.8929914789070491,0.9597398451766516,0.8743075351507301,0.8800813955175567,0.87717788399584,0.9088050738182583,0.23834834895096718,0.0035354346502572296
electricity,0.09,Task.SEMI_SUPERVISED,RF,0.884840573926333,0.9560720044297423,0.862667262877874,0.8735208916833381,0.8680192248470124,0.9016619230056534,1.7243663683068007,0.012841544579714537
electricity,0.1,Task.SEMI_SUPERVISED,DT,0.887720243360906,0.9568573418431964,0.8670288330546132,0.8756637806637807,0.8713091200392358,0.9041313666825763,0.22531834142282606,0.003388982405886054
electricity,0.1,Task.SEMI_SUPERVISED,RF,0.8845427169456798,0.9554658484989798,0.8593888234637197,0.8770148001827689,0.8681051928508339,0.9009802410405257,1.7107418207917362,0.0127530203666538
pc4,0.01,Task.DATA_IMBALANCE,DT,0.47026232480901486,0.82890625,0.018736383442265796,0.4,0.035278514588859416,0.9052461350291703,0.0817379729822278,0.0008893619291484356
pc4,0.01,Task.DATA_IMBALANCE,RF,0.46238195957103506,0.73984375,0.012599681020733652,0.3,0.0235632183908046,0.9012007007512655,0.3518285042140633,0.0015521692112088203
pc4,0.02,Task.DATA_IMBALANCE,DT,0.5645389493571431,0.8947916666666668,0.11911725955204215,0.6666666666666666,0.19560439560439563,0.9334735031098905,0.06613861420191824,0.0009285162203013897
pc4,0.02,Task.DATA_IMBALANCE,RF,0.5143072245375415,0.8838541666666666,0.09340373099386383,0.8,0.16216433018347054,0.8664501188916125,0.30842179004102943,0.0016001353040337562
pc4,0.03,Task.DATA_IMBALANCE,DT,0.623125594892109,0.946875,0.19005602240896358,0.9,0.31283116883116885,0.933420020953049,0.08773744162172079,0.0010144484229385852
pc4,0.03,Task.DATA_IMBALANCE,RF,0.612315596784096,0.925,0.18568881433157874,0.75,0.29253440506637435,0.9320967885018175,0.24185060765594243,0.0015763109549880028
pc4,0.04,Task.DATA_IMBALANCE,DT,0.6182916499062925,0.9517708333333333,0.1987633689839572,0.9266666666666667,0.32431827259413465,0.9122650272184503,0.12870342223905026,0.001040566572919488
pc4,0.04,Task.DATA_IMBALANCE,RF,0.6381963594382866,0.9500520833333335,0.23858532272325378,0.9266666666666667,0.364446864962994,0.911945853913579,0.16171790240332484,0.0014747108332812786
pc4,0.05,Task.DATA_IMBALANCE,DT,0.652329623241584,0.9420386904761905,0.2555824175824176,0.8238095238095238,0.3839591567852437,0.9207000896979242,0.11324440278112888,0.0010165289044380189
pc4,0.05,Task.DATA_IMBALANCE,RF,0.6270148133256781,0.9394345238095237,0.227049959049959,0.8857142857142858,0.3536844690348584,0.9003451576164977,0.2874393858015537,0.0016430557705461978
pc4,0.06,Task.DATA_IMBALANCE,DT,0.680464878704298,0.956640625,0.3069531769871328,0.925,0.44755138914059456,0.9133783682680013,0.10466699982061982,0.0010584968607872725
pc4,0.06,Task.DATA_IMBALANCE,RF,0.6112928846052584,0.94453125,0.2353333333333333,0.925,0.3614801061007958,0.8611056631097214,0.2372086570132524,0.0015229668002575635
pc4,0.07,Task.DATA_IMBALANCE,DT,0.6984569650453671,0.9534722222222223,0.32734128616481556,0.9111111111111111,0.4753113553113553,0.921602574779379,0.08800415280275047,0.0009409079328179359
pc4,0.07,Task.DATA_IMBALANCE,RF,0.6847263701737974,0.9418402777777779,0.30815789473684213,0.7999999999999999,0.4440030557677616,0.9254496845798335,0.24431855478323997,0.0013692839536815881
pc4,0.08,Task.DATA_IMBALANCE,DT,0.7364426383002716,0.9659232954545456,0.4192362402888719,0.889090909090909,0.5459109806798728,0.92697429592067,0.09444327196106314,0.000975268380716443
pc4,0.08,Task.DATA_IMBALANCE,RF,0.7362179323790794,0.9477698863636365,0.3944444444444445,0.901818181818182,0.5418455330025609,0.9305903317555979,0.3670138105284423,0.0015540928114205598
pc4,0.09,Task.DATA_IMBALANCE,DT,0.7374905470832245,0.940625,0.41795075925106884,0.9,0.5546666666666666,0.9203144274997822,0.09708749977871775,0.000994472810998559
pc4,0.09,Task.DATA_IMBALANCE,RF,0.7371764068567404,0.9365885416666668,0.4312987012987013,0.8333333333333333,0.5469353518821605,0.9274174618313203,0.3700737201143056,0.0016488478053361178
pc4,0.1,Task.DATA_IMBALANCE,DT,0.7199519686688263,0.95,0.3921431028551771,0.8923076923076924,0.5324267420778493,0.9074771952598034,0.10339153036475182,0.0010058443062007428
pc4,0.1,Task.DATA_IMBALANCE,RF,0.692940979535701,0.9448317307692309,0.35250180375180373,0.8615384615384615,0.4910552412132427,0.8948267178581594,0.2650085113476962,0.0014630926307290792
pc4,0.11,Task.DATA_IMBALANCE,DT,0.7867384977181144,0.95859375,0.505050505050505,0.9,0.6368713450292397,0.9366056504069891,0.11319489660672843,0.001040515024214983
pc4,0.11,Task.DATA_IMBALANCE,RF,0.7577430719971896,0.9428571428571428,0.4424225632281898,0.9571428571428573,0.5972979000409865,0.9181882439533926,0.2510957627091557,0.0013778923545032739
pc4,0.12,Task.DATA_IMBALANCE,DT,0.7980099163453884,0.9574934895833334,0.5248601256343192,0.9116666666666667,0.6589325647650144,0.9370872679257625,0.10996278636157512,0.0010281741619110108
pc4,0.12,Task.DATA_IMBALANCE,RF,0.7722117135533318,0.94681640625,0.46742682774940836,0.9358333333333334,0.6206594256807022,0.9237640014259615,0.21447595679201187,0.0013827182352542876
pc4,0.13,Task.DATA_IMBALANCE,DT,0.8063447703738671,0.9578125,0.542221578286487,0.9176470588235294,0.6763326392926322,0.9363569014551022,0.11656110561452807,0.0010559169575572013
pc4,0.13,Task.DATA_IMBALANCE,RF,0.7761538878993671,0.9466911764705882,0.4784090909090909,0.9176470588235294,0.628843537414966,0.9234642383837681,0.324687406886369,0.0015447627287358046
pc4,0.14,Task.DATA_IMBALANCE,DT,0.7635733075045013,0.9499131944444444,0.4700038780824195,0.9333333333333333,0.6183256029684602,0.9088210120405422,0.11447288617491722,0.00107638081535697
pc4,0.14,Task.DATA_IMBALANCE,RF,0.7653195618757502,0.9460069444444444,0.4945887445887446,0.8555555555555555,0.6136683209263853,0.9169708028251151,0.3718939382582903,0.0016333933919668198
pc4,None,Task.FEATURE_INADEQUACY,DT,0.7732756497443898,0.9457465277777777,0.5053773538762534,0.8444444444444444,0.6248629137644477,0.9216883857243319,0.8013591520488262,0.0021360615734010934
pc4,None,Task.FEATURE_INADEQUACY,RF,0.7620829440882596,0.9432291666666666,0.4742691622103387,0.9,0.6130154791445115,0.9111504090320078,1.5180299571715294,0.002955407416447997
pc4,0.0,Task.NOISY_DATA,DT,0.8071569799613452,0.9661869279941427,0.7675128532794437,0.568,0.642859025032938,0.9714549348897522,0.20515743824653326,0.0038809601217508318
pc4,0.0,Task.NOISY_DATA,RF,0.7158839149841776,0.9568621553884711,0.8719169719169718,0.328,0.46493302296757805,0.9668348070007772,0.2617985715623945,0.004360398789867759
pc4,0.01,Task.NOISY_DATA,DT,0.8251860738745751,0.9591242918285952,0.837273487382183,0.5793478260869566,0.6739274200976328,0.9764447276515174,0.19532562387175859,0.0038675004150718452
pc4,0.01,Task.NOISY_DATA,RF,0.712305703306449,0.9540653322299105,0.95,0.3108695652173913,0.4554248366013073,0.9691865700115908,0.2583341090008616,0.004525757627561688
pc4,0.02,Task.NOISY_DATA,DT,0.8371738061567123,0.9577009941399217,0.8370911293579217,0.6046153846153846,0.699234034699151,0.9751135776142735,0.221330549614504,0.004039403144270181
pc4,0.02,Task.NOISY_DATA,RF,0.706531597032971,0.9499609328109825,0.8973737373737374,0.30215384615384616,0.44730271068031974,0.9657604833856223,0.27698486098088326,0.004277521884068847
pc4,0.03,Task.NOISY_DATA,DT,0.8093793894522794,0.9462537854207224,0.8185728744939272,0.5340579710144928,0.6445038061317131,0.9742549727728456,0.20865690018981695,0.003882244601845741
pc4,0.03,Task.NOISY_DATA,RF,0.7033831146101457,0.9377433484750162,0.8761904761904763,0.2971014492753623,0.43866248693834897,0.9681037422819422,0.27564311479218306,0.0044589128345251085
pc4,0.04,Task.NOISY_DATA,DT,0.827737963765941,0.958622129975627,0.8204598506069095,0.5807971014492754,0.679036849768557,0.976439077763325,0.20255361846648157,0.0038315574638545513
pc4,0.04,Task.NOISY_DATA,RF,0.7073327582871114,0.9463346251609256,0.8294372294372294,0.30833333333333335,0.4465815651773906,0.9680839513968321,0.28383557284250854,0.004455529199913144
pc4,0.05,Task.NOISY_DATA,DT,0.7860266654527406,0.953580659436898,0.866391468868249,0.4706666666666666,0.5991732845358017,0.9728800463696794,0.20145625239238144,0.003857209999114275
pc4,0.05,Task.NOISY_DATA,RF,0.7011153938173997,0.939980085527419,1.0,0.281,0.43373376623376625,0.9684970214010331,0.26771488538943233,0.004548145364969969
pc4,0.06,Task.NOISY_DATA,DT,0.7915834579095483,0.947673526076364,0.8344444444444443,0.5,0.6083901189177366,0.9747767969013598,0.21015019533224405,0.003924852516502142
pc4,0.06,Task.NOISY_DATA,RF,0.657378012564923,0.9370676116749372,0.8761904761904763,0.21976284584980238,0.34791208791208794,0.9668439372177581,0.29699896867387,0.004566379217430949
pc4,0.07,Task.NOISY_DATA,DT,0.7949690614722196,0.9337218420583293,0.7671504965622613,0.524,0.6191166591581745,0.9708214637862647,0.20512129818089306,0.003874505823478103
pc4,0.07,Task.NOISY_DATA,RF,0.6996883807187608,0.9269308758788357,0.9464285714285715,0.2826666666666666,0.432397504456328,0.9669792569811936,0.287784434016794,0.004523023031651974
pc4,0.08,Task.NOISY_DATA,DT,0.7777572103709697,0.934224101618342,0.731111111111111,0.4953846153846153,0.5884893473440663,0.9670250733978731,0.22406078865751625,0.003858773922547698
pc4,0.08,Task.NOISY_DATA,RF,0.6761880661897406,0.937885439287624,0.9514285714285714,0.248,0.3883284457478006,0.9640476866316806,0.32940970091149213,0.004613839369267225
pc4,0.09,Task.NOISY_DATA,DT,0.7629861273580569,0.9455281163722077,0.7341736694677872,0.4569230769230769,0.5595705350232812,0.9664017196928325,0.23480904079042375,0.0038985484279692173
pc4,0.09,Task.NOISY_DATA,RF,0.6812917958734606,0.9344692209478703,0.9550000000000001,0.25599999999999995,0.39818627450980393,0.9643973172371171,0.32003164682537316,0.004592155572026968
pc4,0.1,Task.NOISY_DATA,DT,0.7893370149243062,0.9380092123214802,0.8022418757712876,0.4909090909090909,0.6042378673957621,0.9744361624528499,0.21786401146091522,0.004003670951351524
pc4,0.1,Task.NOISY_DATA,RF,0.6918179437945232,0.9314823576533614,0.9714285714285715,0.2636363636363636,0.41317277869002006,0.9704631088990265,0.24233385855332018,0.004451506724581123
pc4,0.0,Task.SEMI_SUPERVISED,DT,0.7619695189952155,0.9402945188492063,0.6898056244830438,0.4939682539682539,0.5741875838759382,0.9497514541144925,0.19686734401620926,0.003817389812320471
pc4,0.0,Task.SEMI_SUPERVISED,RF,0.6727727171236475,0.936781994047619,0.7805128205128204,0.26952380952380955,0.3993595217920656,0.9461859124552296,0.19471106161363422,0.004957781825214625
pc4,0.01,Task.SEMI_SUPERVISED,DT,0.7732201932717622,0.9277361154954444,0.6568834351922588,0.5539682539682539,0.5980747795549108,0.9483656069886136,0.21742669600062073,0.0038859179709106683
pc4,0.01,Task.SEMI_SUPERVISED,RF,0.6824933536385748,0.9395938625260774,0.7254307783719549,0.3001587301587302,0.4200074112960504,0.9449792959810992,0.22098456765525043,0.004794031195342541
pc4,0.02,Task.SEMI_SUPERVISED,DT,0.7806509215341373,0.9310936831571939,0.6622796397151236,0.5695798319327731,0.6105930756773318,0.9507087673909427,0.21410695645026862,0.004079515254124999
pc4,0.02,Task.SEMI_SUPERVISED,RF,0.7092003527446092,0.9385624634980154,0.7557523616734143,0.3435294117647059,0.46942089985486213,0.9489798056343565,0.2584270349703729,0.0045268101617693905
pc4,0.03,Task.SEMI_SUPERVISED,DT,0.7788908282543666,0.9373091362468035,0.6376686778800238,0.5850420168067227,0.6094489015994166,0.9483327549093165,0.22306155487895013,0.003863970562815666
pc4,0.03,Task.SEMI_SUPERVISED,RF,0.7250173697556784,0.9394747518128899,0.7573020787262273,0.37445378151260506,0.4993758786533481,0.9506588608580089,0.28968609059229494,0.004644920863211155
pc4,0.04,Task.SEMI_SUPERVISED,DT,0.7424234463592295,0.9099121108446789,0.6065595647923839,0.5,0.5410523775655355,0.9437945151529238,0.23064021300524473,0.004015306802466511
pc4,0.04,Task.SEMI_SUPERVISED,RF,0.6859213919755025,0.9415481847559171,0.6530683760683761,0.32620320855614976,0.4266796078843432,0.945163176066662,0.32350083040073513,0.004514842201024294
pc4,0.05,Task.SEMI_SUPERVISED,DT,0.7692120029175152,0.9110804895728783,0.6153360528360527,0.5740530303030302,0.5910042831877328,0.9474197226472976,0.19879785333760083,0.003935910621657967
pc4,0.05,Task.SEMI_SUPERVISED,RF,0.7062374987640003,0.9337782601863399,0.7008325008325008,0.36022727272727273,0.466157224418094,0.9463177731099067,0.3021253661252558,0.0044774376321583985
pc4,0.06,Task.SEMI_SUPERVISED,DT,0.7603362321016156,0.9002148534312641,0.5736411411411412,0.5848484848484847,0.5783054626532886,0.9423670015499424,0.23478017244488,0.004037783155217767
pc4,0.06,Task.SEMI_SUPERVISED,RF,0.718640266178979,0.933493205303264,0.6673332948740137,0.39015151515151514,0.4908887726030583,0.9463917597548999,0.36630562697537244,0.004552224278450012
pc4,0.07,Task.SEMI_SUPERVISED,DT,0.745620409850124,0.8828626486730105,0.5577376954368934,0.5494318181818182,0.5519680095889774,0.9392728101112707,0.2560493950266391,0.003938470827415585
pc4,0.07,Task.SEMI_SUPERVISED,RF,0.7286455981046579,0.9261771511571537,0.7483982683982684,0.3910984848484848,0.5072764412387054,0.9500147549706105,0.4203398335725069,0.004639984900131821
pc4,0.08,Task.SEMI_SUPERVISED,DT,0.748769846075341,0.8952381903692533,0.5567602401306517,0.5734848484848485,0.5602421519601931,0.937297540190489,0.24195831040851773,0.003918300848454237
pc4,0.08,Task.SEMI_SUPERVISED,RF,0.7340339527459656,0.9273077579800892,0.6721185316231756,0.4325757575757576,0.5215890524569768,0.9464788530349544,0.33272009319625795,0.0045407222583889965
pc4,0.09,Task.SEMI_SUPERVISED,DT,0.7438937020236306,0.8875500319303967,0.5384126984126983,0.571969696969697,0.551022055011579,0.9367653490356822,0.2256258341949433,0.0038833407685160636
pc4,0.09,Task.SEMI_SUPERVISED,RF,0.7249501103414367,0.9238574670441624,0.6410038699690402,0.4295454545454545,0.5048049482951076,0.9450952723877661,0.3553926252759993,0.004571796022355556
pc4,0.1,Task.SEMI_SUPERVISED,DT,0.7243132808102188,0.8731348434758323,0.4855686384450051,0.5780241935483871,0.5222354111193097,0.9263911505011281,0.1774799299892038,0.0039166226517409084
pc4,0.1,Task.SEMI_SUPERVISED,RF,0.7178079228860419,0.9254086788036648,0.6231028588269967,0.420766129032258,0.4929729390540434,0.9426429067180404,0.38548624417744576,0.004641796229407191
pc3,0.01,Task.DATA_IMBALANCE,DT,0.45602411797834475,0.8959473150962513,0.01734501347708895,0.5,0.03260676944887471,0.8794414665078147,0.03964962065219879,0.0008396560326218605
pc3,0.01,Task.DATA_IMBALANCE,RF,0.46458338820085493,0.8425379939209726,0.009329140461215931,0.4,0.01821821821821822,0.9109485581834915,0.2931624023709446,0.0015033746138215065
pc3,0.02,Task.DATA_IMBALANCE,DT,0.4948583781673947,0.7891489361702126,0.05186813186813186,0.5,0.09324617070622117,0.8964705856285683,0.08864400363527239,0.000956150097772479
pc3,0.02,Task.DATA_IMBALANCE,RF,0.4814482121857053,0.7975515028706519,0.031151515151515152,0.3,0.05634920634920635,0.9065472180222043,0.3110769001767039,0.001516167027875781
pc3,0.03,Task.DATA_IMBALANCE,DT,0.5347688767796026,0.8635116514690981,0.11852530683175844,0.8699999999999999,0.20468371256548598,0.8648540409937192,0.09695280510932207,0.0009783504996448756
pc3,0.03,Task.DATA_IMBALANCE,RF,0.4760335862516129,0.8676129685916919,0.08342025518341309,0.9,0.15171121698155152,0.8003559555216745,0.39926637350581584,0.0016178913880139588
pc3,0.04,Task.DATA_IMBALANCE,DT,0.5200834268723977,0.8563627152988855,0.11822810253754903,0.7866666666666666,0.1995132023029581,0.8406536514418373,0.09094490236602723,0.0010007683653384448
pc3,0.04,Task.DATA_IMBALANCE,RF,0.4954768808872002,0.8482674772036475,0.10405790288143231,0.8066666666666666,0.1812486829536496,0.8097050788207506,0.309986665379256,0.0015358929987996817
pc3,0.05,Task.DATA_IMBALANCE,DT,0.5547451287201679,0.8628339846576928,0.14868497743062203,0.8,0.24912449123412578,0.86036576620621,0.09950824296101927,0.0010621226858347655
pc3,0.05,Task.DATA_IMBALANCE,RF,0.5223287253579737,0.8669025908235634,0.13562849573152783,0.8285714285714286,0.22891402973694244,0.8157434209790051,0.14015732021071017,0.0013885542750358582
pc3,0.06,Task.DATA_IMBALANCE,DT,0.5698564024717716,0.8260385005065857,0.1858206309819213,0.711111111111111,0.2829113525727544,0.8568014523707888,0.11643255124799907,0.0010107604321092367
pc3,0.06,Task.DATA_IMBALANCE,RF,0.5635718290533559,0.812176629517055,0.170371953119535,0.7861111111111111,0.2762963207432042,0.8508473373635075,0.1865250903647393,0.001368936011567712
pc3,0.07,Task.DATA_IMBALANCE,DT,0.5710716247665074,0.8449287402904424,0.18681144142244713,0.6777777777777778,0.2806399248817064,0.8615033246513084,0.18656526133418083,0.0013068535830825568
pc3,0.07,Task.DATA_IMBALANCE,RF,0.572395982978906,0.8289442755825733,0.1860420960837165,0.64,0.2731830817739137,0.8716088841838985,0.4252521944232285,0.0017518498469144105
pc3,0.08,Task.DATA_IMBALANCE,DT,0.6282290079939937,0.8756115869945656,0.25847211040701334,0.7575757575757576,0.3738467152260255,0.8826113007619616,0.14544280995614828,0.0011141731403768063
pc3,0.08,Task.DATA_IMBALANCE,RF,0.6119558125597425,0.8626964170581193,0.234583114278482,0.843939393939394,0.36331865004066144,0.860592975078824,0.3208609104156494,0.0017049215734004975
pc3,0.09,Task.DATA_IMBALANCE,DT,0.5563298666753371,0.8377788169277531,0.19748717948717948,0.7730769230769231,0.3056542994042994,0.8070054339463747,0.15198665158823133,0.0011964294128119946
pc3,0.09,Task.DATA_IMBALANCE,RF,0.5939555673853546,0.8418928116800457,0.2257857142857143,0.7705128205128207,0.344059362496984,0.8438517722737251,0.324331033648923,0.0017222595866769551
pc3,0.1,Task.DATA_IMBALANCE,DT,0.591354077923169,0.835974815458098,0.23614386614668223,0.8285714285714286,0.3636449408475976,0.8190632149987402,0.14439235692843794,0.0012186517938971519
pc3,0.1,Task.DATA_IMBALANCE,RF,0.5894602905561717,0.8401128962223187,0.2402450621274151,0.7285714285714286,0.3528503022135097,0.8260702788988337,0.3761416575871408,0.001891486020758748
pc3,0.11,Task.DATA_IMBALANCE,DT,0.6163462528310827,0.8212478892266126,0.26760850390826973,0.6975,0.37730891915102444,0.855383586511141,0.15619852463714778,0.0011560052167624234
pc3,0.11,Task.DATA_IMBALANCE,RF,0.6303885746531288,0.8421411685241473,0.2800386203539424,0.8099999999999999,0.4116016970077503,0.8491754522985074,0.4307444165926427,0.0019578727427870036
pc3,None,Task.FEATURE_INADEQUACY,DT,0.6139793146442438,0.8161654635258359,0.2778000256706456,0.7375,0.3893262738644699,0.8386323554240178,0.26757846619002523,0.0010356487706303596
pc3,None,Task.FEATURE_INADEQUACY,RF,0.6213153268779689,0.8392132092198581,0.26913911971305404,0.75,0.3931146543555546,0.8495159994003831,2.019692520424724,0.002715440420433879
pc3,0.0,Task.NOISY_DATA,DT,0.6882001292419417,0.9391988586484782,0.595,0.30659340659340656,0.3962299377833097,0.9801703207005736,0.17591769718565048,0.0038704514037817715
pc3,0.0,Task.NOISY_DATA,RF,0.5402816942472594,0.9321750156198316,0.4666666666666667,0.05934065934065934,0.1035294117647059,0.9770339767298128,0.22733878614380956,0.004562575416639447
pc3,0.01,Task.NOISY_DATA,DT,0.6772744514858278,0.9289885424652866,0.5904761904761905,0.28076923076923077,0.37333333333333335,0.9812155696383222,0.16209214818663895,0.0038638840895146133
pc3,0.01,Task.NOISY_DATA,RF,0.535250447569638,0.9329525797200215,0.5,0.05,0.09010989010989011,0.980391005029386,0.21594432056881488,0.0044694247655570505
pc3,0.02,Task.NOISY_DATA,DT,0.6859366536700422,0.9354040404040405,0.6166666666666667,0.2909090909090909,0.38931372549019605,0.9825595818498879,0.18317545880563557,0.0038281978107988835
pc3,0.02,Task.NOISY_DATA,RF,0.5291083245637125,0.9345842310144636,0.27999999999999997,0.05,0.07782805429864253,0.9803885948287825,0.25153075163252653,0.00461044735275209
pc3,0.03,Task.NOISY_DATA,DT,0.7203329453821933,0.936267592872244,0.72,0.33787878787878783,0.4564705882352942,0.9841953025290924,0.1944380255881697,0.003836571844294667
pc3,0.03,Task.NOISY_DATA,RF,0.5625712271485892,0.9316259438236182,0.6333333333333333,0.08333333333333333,0.14344322344322344,0.9816992308539548,0.239137937547639,0.00458528739400208
pc3,0.04,Task.NOISY_DATA,DT,0.6594219168954055,0.916283840190817,0.5742857142857143,0.2461538461538461,0.33826969384244926,0.9805741399483617,0.19854613286443054,0.003919050469994545
pc3,0.04,Task.NOISY_DATA,RF,0.5319339231939519,0.9089446290143964,0.4,0.047435897435897434,0.0838095238095238,0.98005832257838,0.26554227122105656,0.004685479821637273
pc3,0.05,Task.NOISY_DATA,DT,0.6617464375538965,0.9161673527141755,0.6333333333333333,0.2512820512820513,0.342936507936508,0.9805563671712851,0.20525964866392316,0.0038721399381756783
pc3,0.05,Task.NOISY_DATA,RF,0.5273435775468327,0.912045507818083,0.3,0.046153846153846156,0.07563025210084033,0.9790569029928251,0.27109264736063776,0.004558375151827931
pc3,0.06,Task.NOISY_DATA,DT,0.6325994434391348,0.8759535577108348,0.62,0.19242424242424241,0.28257020757020757,0.9826286793080617,0.18583823479712008,0.003833220200613141
pc3,0.06,Task.NOISY_DATA,RF,0.5060924218705798,0.8871557314803888,0.1,0.01818181818181818,0.03076923076923077,0.9814156129719287,0.2785681984387338,0.004664201755076647
pc3,0.07,Task.NOISY_DATA,DT,0.6610910997812189,0.905238441931804,0.6266666666666666,0.2333333333333333,0.33857142857142863,0.9836107709910091,0.19177034539170562,0.003899626201018691
pc3,0.07,Task.NOISY_DATA,RF,0.5051587871849492,0.9128260670999004,0.1,0.016666666666666666,0.02857142857142857,0.9817461457984699,0.2748892954085022,0.004656817764043808
pc3,0.08,Task.NOISY_DATA,DT,0.6521264618569823,0.9158020558253115,0.6272727272727272,0.2448717948717949,0.3229996346364633,0.9812532890775014,0.17148014199919998,0.0038497183937579393
pc3,0.08,Task.NOISY_DATA,RF,0.4895483243803153,0.9047653122071727,0.0,0.0,0.0,0.9790966487606306,0.29962827134877446,0.004726289864629507
pc3,0.09,Task.NOISY_DATA,DT,0.6138719071326328,0.8790982905982906,0.58,0.15897435897435896,0.2477777777777778,0.9799660364874878,0.2170553358271718,0.0038672864437103273
pc3,0.09,Task.NOISY_DATA,RF,0.48954941411039676,0.883,0.0,0.0,0.0,0.9790988282207935,0.29198603169061244,0.004699941771104932
pc3,0.1,Task.NOISY_DATA,DT,0.5954498563730549,0.8719304105720246,0.38666666666666666,0.14545454545454545,0.2102380952380952,0.9806616175080147,0.20321017876267433,0.003781697852537036
pc3,0.1,Task.NOISY_DATA,RF,0.4910452393267815,0.8824082278417716,0.0,0.0,0.0,0.982090478653563,0.30322743551805614,0.00464728781953454
pc3,0.0,Task.SEMI_SUPERVISED,DT,0.6197126414680021,0.8099814517666497,0.4345168067226891,0.23125,0.2991701120781337,0.9402551708578704,0.20190515993162989,0.003995176730677485
pc3,0.0,Task.SEMI_SUPERVISED,RF,0.5305676593977642,0.8416094067742754,0.5133333333333333,0.06875,0.11549461890019166,0.9456406998953366,0.27143512698821726,0.004574814205989241
pc3,0.01,Task.SEMI_SUPERVISED,DT,0.6197350346716146,0.8320202125536091,0.44935064935064933,0.2278225806451613,0.2987407998072477,0.9407292695359815,0.21508125816471874,0.003863608371466398
pc3,0.01,Task.SEMI_SUPERVISED,RF,0.5345645530698757,0.853186512016659,0.55,0.06955645161290322,0.12299474175635165,0.9461343643833997,0.31616418408229946,0.00464463047683239
pc3,0.02,Task.SEMI_SUPERVISED,DT,0.6204390175120497,0.813136045229788,0.3928787878787878,0.25443548387096776,0.3043392556649994,0.9365387793591001,0.18634984577074648,0.00394127881154418
pc3,0.02,Task.SEMI_SUPERVISED,RF,0.5469805399168605,0.8460650164822228,0.5112698412698411,0.08891129032258065,0.14886446886446886,0.9450966109692521,0.3223288093227893,0.004589682864025235
pc3,0.03,Task.SEMI_SUPERVISED,DT,0.6281880895969343,0.8030508776091082,0.4112280439866646,0.2683467741935484,0.3191246099053151,0.9372515692885532,0.16710603260435164,0.0040602392051368955
pc3,0.03,Task.SEMI_SUPERVISED,RF,0.5350194992904823,0.8400068192599621,0.44000000000000006,0.07661290322580645,0.12660228660228662,0.9434367119786782,0.3587697859387845,0.004776059230789542
pc3,0.04,Task.SEMI_SUPERVISED,DT,0.6302155090363666,0.8000360495603731,0.4135172798216276,0.2729032258064516,0.32353552801500224,0.9368954900577308,0.16711825439706446,0.003907350404188037
pc3,0.04,Task.SEMI_SUPERVISED,RF,0.5585217061377878,0.842937273764951,0.5133333333333334,0.10365591397849463,0.17177606177606178,0.9452673504995139,0.40983191384002565,0.004675890645012259
pc3,0.05,Task.SEMI_SUPERVISED,DT,0.6270766235161322,0.7808536685437165,0.39174173652434524,0.27161290322580645,0.31829736367571526,0.9358558833565492,0.17184278294444083,0.003943014610558748
pc3,0.05,Task.SEMI_SUPERVISED,RF,0.5439583052809283,0.8148799872097788,0.45904761904761904,0.08602150537634409,0.1431250731250731,0.9447915374367837,0.44785493761301043,0.004781745001673698
pc3,0.06,Task.SEMI_SUPERVISED,DT,0.625728639986008,0.7894278334677575,0.354450393975012,0.3,0.32175375068060014,0.9297035292914158,0.17839837376959622,0.003985898988321424
pc3,0.06,Task.SEMI_SUPERVISED,RF,0.5670366585951604,0.8284310788493296,0.4823376623376623,0.12,0.18935963838402864,0.9447136788062922,0.4822603199630976,0.004764288803562522
pc3,0.07,Task.SEMI_SUPERVISED,DT,0.6149170090334639,0.7436508565640552,0.3412307692307692,0.2751724137931035,0.3011492650475701,0.9286847530193576,0.1807184769771993,0.0038468642625957726
pc3,0.07,Task.SEMI_SUPERVISED,RF,0.5592817699712065,0.8099255736116616,0.4619047619047619,0.10804597701149425,0.17396870554765295,0.9445948343947599,0.4577318733558059,0.0048427294008433815
pc3,0.08,Task.SEMI_SUPERVISED,DT,0.6131509432552922,0.757035106477769,0.3281962864721485,0.2770114942528735,0.29968886606174744,0.926613020448837,0.16584828235208987,0.003861480439081788
pc3,0.08,Task.SEMI_SUPERVISED,RF,0.575561143637203,0.8236046511627908,0.4665512265512266,0.1347126436781609,0.20776273459200287,0.943359552682403,0.45990661294199525,0.0047635869588702915
pc3,0.09,Task.SEMI_SUPERVISED,DT,0.6320149662822836,0.7615703523874933,0.3379665379665379,0.3586206896551724,0.3433305717176828,0.9206993608468842,0.1651838210877031,0.003884508367627859
